0.00  2.582  5.014  0.801  0.801  1.952
0.01  2.588  4.843  0.778  0.778  1.923
0.02  2.585  4.682  0.753  0.753  1.894
0.03  2.575  4.528  0.727  0.727  1.865
0.04  2.557  4.383  0.699  0.699  1.837
0.05  2.531  4.244  0.665  0.665  1.808
0.06  2.498  4.112  0.626  0.626  1.781
0.07  2.459  3.986  0.583  0.583  1.753
0.08  2.415  3.865  0.533  0.533  1.726
0.09  2.366  3.750  0.484  0.484  1.699
0.10  2.315  3.639  0.440  0.440  1.672
0.11  2.261  3.533  0.408  0.408  1.646
0.12  2.206  3.431  0.382  0.382  1.620
0.13  2.152  3.333  0.352  0.352  1.594
0.14  2.100  3.239  0.328  0.328  1.568
0.15  2.051  3.148  0.308  0.308  1.543
0.16  2.007  3.061  0.289  0.289  1.518
0.17  1.969  2.976  0.272  0.272  1.493
0.18  1.936  2.895  0.255  0.255  1.468
0.19  1.909  2.816  0.240  0.240  1.444
0.20  1.887  2.740  0.228  0.228  1.419
0.21  1.869  2.666  0.222  0.222  1.396
0.22  1.856  2.595  0.223  0.223  1.372
0.23  1.846  2.526  0.235  0.235  1.348
0.24  1.839  2.459  0.256  0.256  1.325
0.25  1.837  2.394  0.275  0.275  1.302
0.26  1.837  2.331  0.281  0.281  1.279
0.27  1.841  2.270  0.273  0.273  1.256
0.28  1.848  2.211  0.259  0.259  1.234
0.29  1.856  2.153  0.244  0.244  1.212
0.30  1.865  2.097  0.227  0.227  1.190
0.31  1.874  2.043  0.210  0.210  1.168
0.32  1.883  1.990  0.194  0.194  1.146
0.33  1.890  1.938  0.178  0.178  1.125
0.34  1.895  1.888  0.163  0.163  1.103
0.35  1.897  1.839  0.148  0.148  1.082
0.36  1.893  1.791  0.132  0.132  1.061
0.37  1.882  1.745  0.117  0.117  1.041
0.38  1.865  1.699  0.102  0.102  1.020
0.39  1.842  1.655  0.088  0.088  1.000
0.40  1.813  1.612  0.073  0.073  0.980
0.41  1.779  1.570  0.058  0.058  0.959
0.42  1.739  1.529  0.043  0.043  0.940
0.43  1.695  1.489  0.029  0.029  0.920
0.44  1.647  1.449  0.015  0.015  0.900
0.45  1.596  1.411  0.000  0.000  0.881
0.46  1.545  1.373 -0.014 -0.014  0.862
0.47  1.493  1.337 -0.028 -0.028  0.843
0.48  1.440  1.301 -0.042 -0.042  0.824
0.49  1.389  1.266 -0.056 -0.056  0.805
0.50  1.340  1.232 -0.070 -0.070  0.786
0.51  1.293  1.199 -0.085 -0.085  0.768
0.52  1.247  1.167 -0.100 -0.100  0.749
0.53  1.203  1.138 -0.116 -0.116  0.731
0.54  1.162  1.107 -0.133 -0.133  0.713
0.55  1.125  1.081 -0.153 -0.153  0.695
0.56  1.093  1.052 -0.174 -0.174  0.677
0.57  1.065  1.025 -0.195 -0.195  0.660
0.58  1.042  0.995 -0.218 -0.218  0.642
0.59  1.023  0.966 -0.239 -0.239  0.625
0.60  1.007  0.937 -0.260 -0.260  0.608
0.61  0.995  0.910 -0.277 -0.277  0.590
0.62  0.986  0.884 -0.292 -0.292  0.574
0.63  0.980  0.858 -0.305 -0.305  0.557
0.64  0.977  0.832 -0.319 -0.319  0.540
0.65  0.976  0.808 -0.333 -0.333  0.523
0.66  0.978  0.785 -0.347 -0.347  0.507
0.67  0.983  0.762 -0.359 -0.359  0.490
0.68  0.989  0.739 -0.370 -0.370  0.474
0.69  0.997  0.716 -0.381 -0.381  0.458
0.70  1.006  0.694 -0.392 -0.392  0.442
0.71  1.014  0.670 -0.402 -0.402  0.426
0.72  1.023  0.646 -0.412 -0.412  0.410
0.73  1.031  0.621 -0.423 -0.423  0.395
0.74  1.040  0.598 -0.433 -0.433  0.379
0.75  1.048  0.571 -0.443 -0.443  0.364
0.76  1.055  0.543 -0.452 -0.452  0.348
0.77  1.062  0.513 -0.459 -0.459  0.333
0.78  1.068  0.482 -0.465 -0.465  0.318
0.79  1.073  0.450 -0.468 -0.468  0.303
0.80  1.077  0.417 -0.470 -0.470  0.288
0.81  1.078  0.383 -0.472 -0.472  0.273
0.82  1.077  0.349 -0.474 -0.474  0.258
0.83  1.074  0.314 -0.478 -0.478  0.244
0.84  1.070  0.276 -0.487 -0.487  0.229
0.85  1.063  0.238 -0.500 -0.500  0.215
0.86  1.054  0.201 -0.514 -0.514  0.201
0.87  1.043  0.163 -0.529 -0.529  0.186
0.88  1.031  0.126 -0.543 -0.543  0.172
0.89  1.016  0.091 -0.555 -0.555  0.158
0.90  1.000  0.062 -0.566 -0.566  0.144
0.91  0.982  0.036 -0.576 -0.576  0.130
0.92  0.963  0.014 -0.588 -0.588  0.117
0.93  0.942 -0.005 -0.600 -0.600  0.103
0.94  0.920 -0.022 -0.611 -0.611  0.089
0.95  0.898 -0.036 -0.622 -0.622  0.076
0.96  0.874 -0.052 -0.633 -0.633  0.062
0.97  0.849 -0.069 -0.644 -0.644  0.049
