0.00  0.854  0.571  0.440  0.440  0.535
0.01  0.849  0.553  0.431  0.431  0.511
0.02  0.841  0.541  0.418  0.418  0.488
0.03  0.823  0.521  0.405  0.405  0.464
0.04  0.799  0.487  0.392  0.392  0.441
0.05  0.777  0.458  0.383  0.383  0.419
0.06  0.762  0.437  0.375  0.375  0.397
0.07  0.750  0.420  0.367  0.367  0.375
0.08  0.754  0.407  0.355  0.355  0.353
0.09  0.737  0.389  0.338  0.338  0.332
0.10  0.716  0.359  0.313  0.313  0.311
0.11  0.685  0.321  0.285  0.285  0.290
0.12  0.638  0.279  0.261  0.261  0.269
0.13  0.597  0.237  0.242  0.242  0.249
0.14  0.550  0.198  0.230  0.230  0.229
0.15  0.515  0.162  0.220  0.220  0.209
0.16  0.483  0.130  0.209  0.209  0.190
0.17  0.455  0.108  0.197  0.197  0.171
0.18  0.428  0.090  0.182  0.182  0.152
0.19  0.405  0.078  0.161  0.161  0.133
0.20  0.363  0.064  0.130  0.130  0.115
0.21  0.327  0.047  0.086  0.086  0.097
0.22  0.280  0.025  0.027  0.027  0.079
0.23  0.229  0.001 -0.042 -0.042  0.061
0.24  0.173 -0.022 -0.111 -0.111  0.043
0.25  0.113 -0.045 -0.171 -0.171  0.026
0.26  0.057 -0.065 -0.217 -0.217  0.009
0.27 -0.002 -0.083 -0.248 -0.248 -0.008
0.28 -0.055 -0.097 -0.266 -0.266 -0.024
0.29 -0.098 -0.105 -0.275 -0.275 -0.041
0.30 -0.131 -0.109 -0.281 -0.281 -0.057
0.31 -0.152 -0.110 -0.285 -0.285 -0.073
0.32 -0.161 -0.111 -0.289 -0.289 -0.089
0.33 -0.166 -0.114 -0.291 -0.291 -0.105
0.34 -0.169 -0.117 -0.291 -0.291 -0.120
0.35 -0.176 -0.126 -0.288 -0.288 -0.135
0.36 -0.188 -0.137 -0.279 -0.279 -0.150
0.37 -0.205 -0.150 -0.263 -0.263 -0.165
0.38 -0.227 -0.163 -0.241 -0.241 -0.180
0.39 -0.248 -0.174 -0.210 -0.210 -0.194
0.40 -0.271 -0.182 -0.172 -0.172 -0.208
0.41 -0.293 -0.187 -0.130 -0.130 -0.222
0.42 -0.307 -0.192 -0.087 -0.087 -0.236
0.43 -0.321 -0.195 -0.050 -0.050 -0.250
0.44 -0.333 -0.198 -0.024 -0.024 -0.264
0.45 -0.344 -0.203 -0.015 -0.015 -0.277
0.46 -0.350 -0.213 -0.020 -0.020 -0.290
0.47 -0.359 -0.227 -0.030 -0.030 -0.303
0.48 -0.369 -0.245 -0.040 -0.040 -0.316
0.49 -0.382 -0.265 -0.052 -0.052 -0.329
0.50 -0.395 -0.287 -0.068 -0.068 -0.342
0.51 -0.410 -0.309 -0.086 -0.086 -0.354
0.52 -0.427 -0.327 -0.108 -0.108 -0.366
0.53 -0.445 -0.343 -0.134 -0.134 -0.379
0.54 -0.460 -0.358 -0.161 -0.161 -0.391
0.55 -0.472 -0.369 -0.189 -0.189 -0.402
0.56 -0.482 -0.375 -0.216 -0.216 -0.414
0.57 -0.490 -0.378 -0.241 -0.241 -0.426
0.58 -0.496 -0.378 -0.262 -0.262 -0.437
0.59 -0.501 -0.375 -0.282 -0.282 -0.448
0.60 -0.502 -0.369 -0.300 -0.300 -0.459
0.61 -0.500 -0.360 -0.317 -0.317 -0.470
0.62 -0.495 -0.348 -0.333 -0.333 -0.481
0.63 -0.485 -0.337 -0.347 -0.347 -0.492
0.64 -0.473 -0.324 -0.362 -0.362 -0.502
0.65 -0.459 -0.310 -0.375 -0.375 -0.513
0.66 -0.445 -0.292 -0.389 -0.389 -0.523
0.67 -0.435 -0.270 -0.400 -0.400 -0.533
0.68 -0.427 -0.246 -0.408 -0.408 -0.543
0.69 -0.423 -0.219 -0.413 -0.413 -0.553
0.70 -0.423 -0.193 -0.416 -0.416 -0.563
0.71 -0.428 -0.166 -0.416 -0.416 -0.573
0.72 -0.437 -0.139 -0.414 -0.414 -0.582
0.73 -0.447 -0.118 -0.412 -0.412 -0.592
0.74 -0.461 -0.104 -0.409 -0.409 -0.601
0.75 -0.481 -0.095 -0.409 -0.409 -0.610
0.76 -0.505 -0.089 -0.410 -0.410 -0.619
0.77 -0.529 -0.089 -0.411 -0.411 -0.628
0.78 -0.555 -0.095 -0.413 -0.413 -0.637
0.79 -0.579 -0.103 -0.415 -0.415 -0.646
0.80 -0.603 -0.113 -0.417 -0.417 -0.654
0.81 -0.625 -0.124 -0.419 -0.419 -0.663
0.82 -0.646 -0.134 -0.418 -0.418 -0.671
0.83 -0.667 -0.140 -0.418 -0.418 -0.679
0.84 -0.686 -0.146 -0.419 -0.419 -0.688
0.85 -0.703 -0.154 -0.419 -0.419 -0.696
0.86 -0.719 -0.161 -0.419 -0.419 -0.704
0.87 -0.734 -0.169 -0.416 -0.416 -0.711
0.88 -0.750 -0.181 -0.414 -0.414 -0.719
0.89 -0.764 -0.195 -0.414 -0.414 -0.727
0.90 -0.778 -0.209 -0.413 -0.413 -0.734
0.91 -0.797 -0.225 -0.412 -0.412 -0.742
0.92 -0.819 -0.243 -0.411 -0.411 -0.749
0.93 -0.840 -0.260 -0.410 -0.410 -0.756
0.94 -0.862 -0.278 -0.409 -0.409 -0.764
0.95 -0.888 -0.294 -0.411 -0.411 -0.771
0.96 -0.912 -0.305 -0.413 -0.413 -0.778
0.97 -0.934 -0.317 -0.416 -0.416 -0.784
0.98 -0.955 -0.326 -0.417 -0.417 -0.791
0.99 -0.969 -0.330 -0.416 -0.416 -0.798
1.00 -0.983 -0.337 -0.414 -0.414 -0.804
1.01 -0.995 -0.345 -0.413 -0.413 -0.811
1.02 -1.001 -0.351 -0.410 -0.410 -0.817
1.03 -1.006 -0.363 -0.410 -0.410 -0.823
1.04 -1.010 -0.377 -0.411 -0.411 -0.830
1.05 -1.012 -0.393 -0.409 -0.409 -0.836
1.06 -1.015 -0.410 -0.407 -0.407 -0.842
1.07 -1.021 -0.431 -0.405 -0.405 -0.848
1.08 -1.022 -0.446 -0.397 -0.397 -0.854
1.09 -1.025 -0.463 -0.387 -0.387 -0.859
1.10 -1.035 -0.474 -0.375 -0.375 -0.865
1.11 -1.033 -0.482 -0.359 -0.359 -0.871
1.12 -1.034 -0.486 -0.342 -0.342 -0.876
1.13 -1.034 -0.482 -0.323 -0.323 -0.882
1.14 -1.022 -0.475 -0.306 -0.306 -0.887
1.15 -1.022 -0.461 -0.288 -0.288 -0.892
1.16 -1.006 -0.444 -0.275 -0.275 -0.897
1.17 -0.997 -0.424 -0.262 -0.262 -0.902
1.18 -0.976 -0.400 -0.253 -0.253 -0.907
1.19 -0.959 -0.374 -0.242 -0.242 -0.912
1.20 -0.935 -0.352 -0.233 -0.233 -0.917
1.21 -0.918 -0.326 -0.220 -0.220 -0.922
1.22 -0.889 -0.301 -0.206 -0.206 -0.927
1.23 -0.871 -0.282 -0.189 -0.189 -0.931
1.24 -0.842 -0.254 -0.171 -0.171 -0.936
1.25 -0.831 -0.237 -0.152 -0.152 -0.940
1.26 -0.810 -0.211 -0.132 -0.132 -0.945
1.27 -0.790 -0.185 -0.114 -0.114 -0.949
1.28 -0.791 -0.163 -0.092 -0.092 -0.953
1.29 -0.758 -0.126 -0.075 -0.075 -0.958
1.30 -0.767 -0.099 -0.054 -0.054 -0.962
1.31 -0.751 -0.059 -0.037 -0.037 -0.966
1.32 -0.747 -0.016 -0.021 -0.021 -0.970
1.33 -0.741  0.025 -0.002 -0.002 -0.974
1.34 -0.732  0.076  0.011  0.011 -0.978
1.35 -0.729  0.122  0.030  0.030 -0.981
1.36 -0.715  0.177  0.043  0.043 -0.985
1.37 -0.711  0.227  0.057  0.057 -0.989
1.38 -0.702  0.271  0.067  0.067 -0.992
1.39 -0.691  0.321  0.077  0.077 -0.996
1.40 -0.692  0.362  0.086  0.086 -0.999
1.41 -0.679  0.400  0.092  0.092 -1.003
1.42 -0.687  0.422  0.105  0.105 -1.006
1.43 -0.678  0.458  0.115  0.115 -1.009
1.44 -0.689  0.467  0.134  0.134 -1.012
1.45 -0.682  0.493  0.154  0.154 -1.015
1.46 -0.697  0.499  0.182  0.182 -1.018
1.47 -0.689  0.524  0.211  0.211 -1.021
1.48 -0.704  0.526  0.245  0.245 -1.024
1.49 -0.701  0.542  0.275  0.275 -1.027
1.50 -0.710  0.559  0.307  0.307 -1.030
1.51 -0.711  0.564  0.336  0.336 -1.033
1.52 -0.713  0.594  0.364  0.364 -1.035
1.53 -0.715  0.598  0.392  0.392 -1.038
1.54 -0.710  0.637  0.417  0.417 -1.041
1.55 -0.711  0.643  0.444  0.444 -1.043
1.56 -0.701  0.692  0.473  0.473 -1.045
1.57 -0.697  0.709  0.504  0.504 -1.048
1.58 -0.685  0.751  0.538  0.538 -1.050
1.59 -0.676  0.781  0.573  0.573 -1.052
1.60 -0.660  0.824  0.611  0.611 -1.055
1.61 -0.646  0.855  0.651  0.651 -1.057
1.62 -0.628  0.898  0.694  0.694 -1.059
1.63 -0.610  0.932  0.739  0.739 -1.061
1.64 -0.591  0.972  0.785  0.785 -1.063
1.65 -0.570  1.012  0.832  0.832 -1.065
1.66 -0.550  1.049  0.879  0.879 -1.067
1.67 -0.530  1.091  0.926  0.926 -1.068
1.68 -0.511  1.124  0.969  0.969 -1.070
1.69 -0.492  1.165  1.010  1.010 -1.072
1.70 -0.476  1.197  1.047  1.047 -1.074
1.71 -0.459  1.234  1.076  1.076 -1.075
1.72 -0.445  1.262  1.102  1.102 -1.077
1.73 -0.432  1.292  1.121  1.121 -1.078
1.74 -0.418  1.319  1.139  1.139 -1.080
1.75 -0.408  1.337  1.154  1.154 -1.081
1.76 -0.397  1.359  1.168  1.168 -1.082
1.77 -0.385  1.374  1.181  1.181 -1.084
1.78 -0.377  1.389  1.195  1.195 -1.085
1.79 -0.364  1.407  1.209  1.209 -1.086
1.80 -0.356  1.418  1.223  1.223 -1.087
1.81 -0.340  1.439  1.239  1.239 -1.088
1.82 -0.331  1.451  1.255  1.255 -1.089
1.83 -0.311  1.475  1.273  1.273 -1.090
1.84 -0.298  1.488  1.290  1.290 -1.091
1.85 -0.276  1.518  1.310  1.310 -1.092
1.86 -0.255  1.531  1.329  1.329 -1.093
1.87 -0.233  1.562  1.351  1.351 -1.094
1.88 -0.204  1.581  1.373  1.373 -1.094
1.89 -0.181  1.606  1.396  1.396 -1.095
1.90 -0.147  1.634  1.420  1.420 -1.096
1.91 -0.122  1.654  1.442  1.442 -1.096
