0.00  1.633  1.687  0.640  0.640  1.071
0.01  1.639  1.630  0.619  0.619  1.044
0.02  1.641  1.578  0.594  0.594  1.018
0.03  1.641  1.512  0.571  0.571  0.992
0.04  1.638  1.454  0.556  0.556  0.966
0.05  1.629  1.405  0.548  0.548  0.941
0.06  1.614  1.368  0.546  0.546  0.915
0.07  1.594  1.331  0.537  0.537  0.890
0.08  1.571  1.284  0.516  0.516  0.866
0.09  1.544  1.233  0.492  0.492  0.841
0.10  1.514  1.185  0.474  0.474  0.817
0.11  1.481  1.145  0.455  0.455  0.794
0.12  1.446  1.123  0.436  0.436  0.770
0.13  1.406  1.102  0.417  0.417  0.747
0.14  1.371  1.075  0.398  0.398  0.724
0.15  1.329  1.042  0.380  0.380  0.701
0.16  1.292  1.009  0.365  0.365  0.679
0.17  1.247  0.983  0.347  0.347  0.657
0.18  1.207  0.965  0.326  0.326  0.635
0.19  1.163  0.944  0.308  0.308  0.613
0.20  1.111  0.918  0.291  0.291  0.591
0.21  1.072  0.887  0.276  0.276  0.570
0.22  1.028  0.853  0.261  0.261  0.549
0.23  0.991  0.825  0.249  0.249  0.528
0.24  0.959  0.809  0.237  0.237  0.508
0.25  0.924  0.792  0.227  0.227  0.487
0.26  0.885  0.777  0.216  0.216  0.467
0.27  0.838  0.750  0.198  0.198  0.447
0.28  0.798  0.707  0.178  0.178  0.428
0.29  0.762  0.649  0.158  0.158  0.408
0.30  0.734  0.593  0.142  0.142  0.389
0.31  0.701  0.546  0.130  0.130  0.370
0.32  0.677  0.513  0.122  0.122  0.351
0.33  0.649  0.481  0.116  0.116  0.332
0.34  0.628  0.448  0.112  0.112  0.313
0.35  0.606  0.417  0.101  0.101  0.295
0.36  0.587  0.379  0.087  0.087  0.277
0.37  0.567  0.341  0.073  0.073  0.259
0.38  0.543  0.310  0.062  0.062  0.241
0.39  0.524  0.287  0.055  0.055  0.224
0.40  0.504  0.264  0.054  0.054  0.206
0.41  0.485  0.241  0.055  0.055  0.189
0.42  0.473  0.217  0.051  0.051  0.172
0.43  0.457  0.190  0.040  0.040  0.155
0.44  0.449  0.168  0.027  0.027  0.138
0.45  0.439  0.150  0.016  0.016  0.121
0.46  0.437  0.135  0.011  0.011  0.105
0.47  0.431  0.129  0.010  0.010  0.089
0.48  0.419  0.115  0.008  0.008  0.073
0.49  0.408  0.099  0.003  0.003  0.057
0.50  0.395  0.075 -0.009 -0.009  0.041
0.51  0.380  0.044 -0.026 -0.026  0.025
0.52  0.366  0.014 -0.042 -0.042  0.010
0.53  0.349 -0.009 -0.054 -0.054 -0.006
0.54  0.336 -0.028 -0.061 -0.061 -0.021
0.55  0.320 -0.039 -0.061 -0.061 -0.036
0.56  0.308 -0.044 -0.059 -0.059 -0.051
0.57  0.299 -0.048 -0.056 -0.056 -0.066
0.58  0.291 -0.056 -0.058 -0.058 -0.080
0.59  0.285 -0.069 -0.066 -0.066 -0.095
0.60  0.276 -0.084 -0.083 -0.083 -0.109
0.61  0.262 -0.099 -0.104 -0.104 -0.124
0.62  0.241 -0.118 -0.127 -0.127 -0.138
0.63  0.215 -0.138 -0.151 -0.151 -0.152
0.64  0.181 -0.161 -0.171 -0.171 -0.166
0.65  0.144 -0.183 -0.189 -0.189 -0.179
0.66  0.106 -0.207 -0.207 -0.207 -0.193
0.67  0.070 -0.237 -0.230 -0.230 -0.206
0.68  0.036 -0.269 -0.257 -0.257 -0.220
0.69  0.004 -0.300 -0.287 -0.287 -0.233
0.70 -0.024 -0.322 -0.316 -0.316 -0.246
0.71 -0.049 -0.337 -0.343 -0.343 -0.259
0.72 -0.075 -0.347 -0.363 -0.363 -0.272
0.73 -0.102 -0.356 -0.374 -0.374 -0.285
0.74 -0.130 -0.364 -0.379 -0.379 -0.297
0.75 -0.158 -0.372 -0.391 -0.391 -0.310
0.76 -0.189 -0.381 -0.411 -0.411 -0.322
0.77 -0.216 -0.392 -0.432 -0.432 -0.335
0.78 -0.244 -0.406 -0.458 -0.458 -0.347
0.79 -0.269 -0.418 -0.491 -0.491 -0.359
0.80 -0.290 -0.426 -0.527 -0.527 -0.371
0.81 -0.310 -0.433 -0.559 -0.559 -0.383
0.82 -0.333 -0.442 -0.575 -0.575 -0.395
0.83 -0.356 -0.451 -0.579 -0.579 -0.406
0.84 -0.382 -0.462 -0.577 -0.577 -0.418
0.85 -0.409 -0.475 -0.578 -0.578 -0.429
0.86 -0.437 -0.486 -0.581 -0.581 -0.441
0.87 -0.467 -0.496 -0.590 -0.590 -0.452
0.88 -0.491 -0.502 -0.603 -0.603 -0.463
0.89 -0.511 -0.505 -0.617 -0.617 -0.474
0.90 -0.526 -0.507 -0.630 -0.630 -0.485
0.91 -0.537 -0.512 -0.637 -0.637 -0.496
0.92 -0.544 -0.519 -0.639 -0.639 -0.507
0.93 -0.552 -0.526 -0.633 -0.633 -0.517
0.94 -0.562 -0.531 -0.622 -0.622 -0.528
0.95 -0.577 -0.536 -0.610 -0.610 -0.538
0.96 -0.596 -0.542 -0.604 -0.604 -0.549
0.97 -0.619 -0.551 -0.604 -0.604 -0.559
0.98 -0.640 -0.560 -0.610 -0.610 -0.569
0.99 -0.659 -0.566 -0.618 -0.618 -0.579
1.00 -0.674 -0.573 -0.627 -0.627 -0.589
1.01 -0.685 -0.582 -0.634 -0.634 -0.599
1.02 -0.691 -0.592 -0.635 -0.635 -0.609
1.03 -0.694 -0.603 -0.629 -0.629 -0.619
1.04 -0.698 -0.611 -0.613 -0.613 -0.629
1.05 -0.707 -0.616 -0.589 -0.589 -0.638
1.06 -0.719 -0.619 -0.557 -0.557 -0.648
1.07 -0.733 -0.622 -0.521 -0.521 -0.657
1.08 -0.748 -0.626 -0.486 -0.486 -0.667
1.09 -0.761 -0.631 -0.461 -0.461 -0.676
1.10 -0.771 -0.636 -0.448 -0.448 -0.685
1.11 -0.777 -0.641 -0.450 -0.450 -0.694
1.12 -0.778 -0.645 -0.464 -0.464 -0.703
1.13 -0.775 -0.649 -0.482 -0.482 -0.712
1.14 -0.768 -0.654 -0.495 -0.495 -0.721
1.15 -0.760 -0.662 -0.505 -0.505 -0.730
1.16 -0.755 -0.671 -0.515 -0.515 -0.739
1.17 -0.756 -0.680 -0.524 -0.524 -0.747
1.18 -0.764 -0.689 -0.532 -0.532 -0.756
1.19 -0.777 -0.698 -0.539 -0.539 -0.764
1.20 -0.794 -0.706 -0.546 -0.546 -0.773
1.21 -0.811 -0.714 -0.558 -0.558 -0.781
1.22 -0.828 -0.721 -0.574 -0.574 -0.789
1.23 -0.844 -0.728 -0.590 -0.590 -0.798
1.24 -0.857 -0.734 -0.604 -0.604 -0.806
1.25 -0.867 -0.738 -0.617 -0.617 -0.814
1.26 -0.873 -0.740 -0.629 -0.629 -0.822
1.27 -0.876 -0.739 -0.641 -0.641 -0.830
1.28 -0.874 -0.735 -0.655 -0.655 -0.838
1.29 -0.874 -0.729 -0.668 -0.668 -0.845
1.30 -0.876 -0.721 -0.677 -0.677 -0.853
1.31 -0.876 -0.712 -0.683 -0.683 -0.861
1.32 -0.875 -0.701 -0.689 -0.689 -0.868
1.33 -0.873 -0.689 -0.697 -0.697 -0.876
1.34 -0.870 -0.677 -0.704 -0.704 -0.883
1.35 -0.869 -0.668 -0.713 -0.713 -0.891
1.36 -0.868 -0.662 -0.725 -0.725 -0.898
1.37 -0.866 -0.660 -0.737 -0.737 -0.905
1.38 -0.864 -0.660 -0.746 -0.746 -0.912
1.39 -0.862 -0.661 -0.753 -0.753 -0.920
1.40 -0.862 -0.660 -0.761 -0.761 -0.927
1.41 -0.864 -0.658 -0.770 -0.770 -0.934
1.42 -0.868 -0.654 -0.779 -0.779 -0.941
1.43 -0.870 -0.650 -0.788 -0.788 -0.948
1.44 -0.873 -0.643 -0.797 -0.797 -0.954
1.45 -0.878 -0.635 -0.803 -0.803 -0.961
1.46 -0.884 -0.626 -0.805 -0.805 -0.968
1.47 -0.891 -0.616 -0.805 -0.805 -0.974
1.48 -0.899 -0.606 -0.806 -0.806 -0.981
1.49 -0.906 -0.596 -0.808 -0.808 -0.988
1.50 -0.912 -0.588 -0.811 -0.811 -0.994
1.51 -0.919 -0.581 -0.814 -0.814 -1.000
1.52 -0.929 -0.577 -0.817 -0.817 -1.007
1.53 -0.942 -0.574 -0.820 -0.820 -1.013
1.54 -0.956 -0.570 -0.824 -0.824 -1.019
1.55 -0.971 -0.566 -0.827 -0.827 -1.026
1.56 -0.986 -0.562 -0.829 -0.829 -1.032
1.57 -1.001 -0.558 -0.830 -0.830 -1.038
1.58 -1.016 -0.553 -0.829 -0.829 -1.044
1.59 -1.029 -0.549 -0.827 -0.827 -1.050
1.60 -1.040 -0.546 -0.822 -0.822 -1.056
1.61 -1.047 -0.544 -0.814 -0.814 -1.061
1.62 -1.053 -0.542 -0.805 -0.805 -1.067
1.63 -1.059 -0.542 -0.797 -0.797 -1.073
1.64 -1.065 -0.543 -0.793 -0.793 -1.079
1.65 -1.072 -0.544 -0.793 -0.793 -1.084
1.66 -1.081 -0.546 -0.794 -0.794 -1.090
1.67 -1.091 -0.549 -0.798 -0.798 -1.096
1.68 -1.104 -0.554 -0.805 -0.805 -1.101
1.69 -1.119 -0.559 -0.813 -0.813 -1.106
1.70 -1.134 -0.567 -0.819 -0.819 -1.112
1.71 -1.149 -0.576 -0.824 -0.824 -1.117
1.72 -1.162 -0.585 -0.826 -0.826 -1.122
1.73 -1.175 -0.595 -0.827 -0.827 -1.128
1.74 -1.187 -0.604 -0.825 -0.825 -1.133
1.75 -1.198 -0.614 -0.820 -0.820 -1.138
1.76 -1.210 -0.624 -0.813 -0.813 -1.143
1.77 -1.224 -0.634 -0.807 -0.807 -1.148
1.78 -1.237 -0.646 -0.801 -0.801 -1.153
1.79 -1.251 -0.658 -0.797 -0.797 -1.158
