0.00  2.164  2.857  0.960  0.960  1.557
0.01  2.173  2.789  0.939  0.939  1.528
0.02  2.176  2.723  0.917  0.917  1.500
0.03  2.169  2.659  0.897  0.897  1.473
0.04  2.150  2.597  0.877  0.877  1.445
0.05  2.120  2.538  0.857  0.857  1.418
0.06  2.081  2.480  0.838  0.838  1.392
0.07  2.035  2.424  0.819  0.819  1.365
0.08  1.982  2.370  0.800  0.800  1.339
0.09  1.925  2.317  0.781  0.781  1.313
0.10  1.865  2.266  0.762  0.762  1.287
0.11  1.804  2.217  0.744  0.744  1.262
0.12  1.744  2.169  0.725  0.725  1.237
0.13  1.687  2.122  0.706  0.706  1.212
0.14  1.634  2.077  0.687  0.687  1.188
0.15  1.584  2.035  0.667  0.667  1.163
0.16  1.536  1.998  0.646  0.646  1.139
0.17  1.491  1.958  0.621  0.621  1.115
0.18  1.449  1.921  0.592  0.592  1.092
0.19  1.410  1.883  0.561  0.561  1.069
0.20  1.376  1.846  0.532  0.532  1.045
0.21  1.348  1.801  0.506  0.506  1.023
0.22  1.325  1.763  0.486  0.486  1.000
0.23  1.308  1.731  0.470  0.470  0.978
0.24  1.295  1.699  0.456  0.456  0.955
0.25  1.287  1.664  0.442  0.442  0.933
0.26  1.282  1.631  0.427  0.427  0.912
0.27  1.281  1.601  0.412  0.412  0.890
0.28  1.284  1.576  0.398  0.398  0.869
0.29  1.290  1.542  0.383  0.383  0.848
0.30  1.299  1.511  0.368  0.368  0.827
0.31  1.309  1.475  0.354  0.354  0.806
0.32  1.320  1.442  0.341  0.341  0.785
0.33  1.330  1.407  0.328  0.328  0.765
0.34  1.340  1.372  0.314  0.314  0.745
0.35  1.347  1.334  0.300  0.300  0.725
0.36  1.352  1.287  0.285  0.285  0.705
0.37  1.354  1.240  0.272  0.272  0.685
0.38  1.352  1.191  0.260  0.260  0.666
0.39  1.346  1.140  0.249  0.249  0.647
0.40  1.337  1.086  0.240  0.240  0.628
0.41  1.325  1.036  0.231  0.231  0.609
0.42  1.310  0.987  0.222  0.222  0.590
0.43  1.293  0.947  0.211  0.211  0.571
0.44  1.273  0.917  0.199  0.199  0.553
0.45  1.251  0.900  0.187  0.187  0.535
0.46  1.227  0.877  0.174  0.174  0.516
0.47  1.202  0.865  0.161  0.161  0.498
0.48  1.175  0.847  0.146  0.146  0.481
0.49  1.147  0.829  0.132  0.132  0.463
0.50  1.118  0.803  0.116  0.116  0.445
0.51  1.088  0.783  0.100  0.100  0.428
0.52  1.058  0.758  0.083  0.083  0.411
0.53  1.028  0.738  0.067  0.067  0.394
0.54  0.996  0.713  0.053  0.053  0.377
0.55  0.964  0.692  0.040  0.040  0.360
0.56  0.933  0.676  0.028  0.028  0.344
0.57  0.899  0.656  0.016  0.016  0.327
0.58  0.869  0.635  0.004  0.004  0.311
0.59  0.836  0.619 -0.009 -0.009  0.294
0.60  0.813  0.604 -0.021 -0.021  0.278
0.61  0.776  0.585 -0.032 -0.032  0.262
0.62  0.750  0.566 -0.042 -0.042  0.247
0.63  0.713  0.554 -0.050 -0.050  0.231
0.64  0.688  0.539 -0.058 -0.058  0.215
0.65  0.653  0.527 -0.066 -0.066  0.200
0.66  0.622  0.515 -0.075 -0.075  0.184
0.67  0.590  0.504 -0.087 -0.087  0.169
0.68  0.561  0.484 -0.099 -0.099  0.154
0.69  0.540  0.463 -0.111 -0.111  0.139
0.70  0.509  0.434 -0.124 -0.124  0.124
0.71  0.484  0.399 -0.137 -0.137  0.110
0.72  0.458  0.362 -0.150 -0.150  0.095
0.73  0.433  0.323 -0.165 -0.165  0.080
0.74  0.409  0.282 -0.180 -0.180  0.066
0.75  0.379  0.237 -0.195 -0.195  0.052
0.76  0.352  0.192 -0.208 -0.208  0.038
0.77  0.323  0.150 -0.220 -0.220  0.024
0.78  0.296  0.109 -0.228 -0.228  0.010
0.79  0.270  0.074 -0.234 -0.234 -0.004
0.80  0.251  0.045 -0.235 -0.235 -0.018
0.81  0.234  0.019 -0.235 -0.235 -0.032
0.82  0.223  0.000 -0.234 -0.234 -0.045
0.83  0.215 -0.014 -0.232 -0.232 -0.059
0.84  0.209 -0.026 -0.231 -0.231 -0.072
0.85  0.207 -0.035 -0.233 -0.233 -0.085
0.86  0.205 -0.045 -0.236 -0.236 -0.098
0.87  0.204 -0.053 -0.242 -0.242 -0.111
0.88  0.199 -0.063 -0.249 -0.249 -0.124
0.89  0.195 -0.071 -0.256 -0.256 -0.137
0.90  0.184 -0.082 -0.263 -0.263 -0.150
0.91  0.170 -0.095 -0.271 -0.271 -0.163
0.92  0.158 -0.110 -0.279 -0.279 -0.175
0.93  0.146 -0.127 -0.286 -0.286 -0.188
0.94  0.133 -0.145 -0.294 -0.294 -0.200
