0.00  0.863  0.058 -0.033 -0.033  0.484
0.01  0.868  0.043 -0.029 -0.029  0.459
0.02  0.875  0.037 -0.029 -0.029  0.435
0.03  0.881  0.037 -0.034 -0.034  0.412
0.04  0.874  0.034 -0.043 -0.043  0.389
0.05  0.860  0.020 -0.057 -0.057  0.366
0.06  0.838 -0.004 -0.076 -0.076  0.343
0.07  0.810 -0.037 -0.095 -0.095  0.321
0.08  0.781 -0.073 -0.114 -0.114  0.299
0.09  0.753 -0.108 -0.130 -0.130  0.277
0.10  0.727 -0.143 -0.146 -0.146  0.256
0.11  0.704 -0.182 -0.163 -0.163  0.234
0.12  0.681 -0.220 -0.182 -0.182  0.213
0.13  0.660 -0.256 -0.198 -0.198  0.193
0.14  0.635 -0.286 -0.208 -0.208  0.173
0.15  0.611 -0.311 -0.216 -0.216  0.152
0.16  0.587 -0.336 -0.223 -0.223  0.133
0.17  0.562 -0.358 -0.233 -0.233  0.113
0.18  0.538 -0.378 -0.245 -0.245  0.094
0.19  0.510 -0.397 -0.259 -0.259  0.075
0.20  0.480 -0.416 -0.275 -0.275  0.056
0.21  0.445 -0.434 -0.294 -0.294  0.037
0.22  0.407 -0.453 -0.320 -0.320  0.019
0.23  0.365 -0.475 -0.355 -0.355  0.001
0.24  0.321 -0.499 -0.400 -0.400 -0.017
0.25  0.275 -0.525 -0.456 -0.456 -0.035
0.26  0.224 -0.550 -0.520 -0.520 -0.052
0.27  0.174 -0.574 -0.584 -0.584 -0.070
0.28  0.121 -0.597 -0.643 -0.643 -0.087
0.29  0.068 -0.618 -0.691 -0.691 -0.103
0.30  0.014 -0.637 -0.723 -0.723 -0.120
0.31 -0.036 -0.653 -0.743 -0.743 -0.136
0.32 -0.078 -0.665 -0.753 -0.753 -0.153
0.33 -0.113 -0.672 -0.757 -0.757 -0.169
0.34 -0.135 -0.673 -0.755 -0.755 -0.184
0.35 -0.147 -0.672 -0.747 -0.747 -0.200
0.36 -0.151 -0.673 -0.734 -0.734 -0.215
0.37 -0.152 -0.675 -0.717 -0.717 -0.231
0.38 -0.152 -0.681 -0.700 -0.700 -0.246
0.39 -0.156 -0.689 -0.684 -0.684 -0.261
0.40 -0.164 -0.697 -0.672 -0.672 -0.275
0.41 -0.178 -0.707 -0.661 -0.661 -0.290
0.42 -0.196 -0.719 -0.647 -0.647 -0.304
0.43 -0.218 -0.733 -0.629 -0.629 -0.318
0.44 -0.243 -0.748 -0.613 -0.613 -0.332
0.45 -0.270 -0.763 -0.603 -0.603 -0.346
0.46 -0.299 -0.773 -0.604 -0.604 -0.360
0.47 -0.328 -0.782 -0.608 -0.608 -0.373
0.48 -0.355 -0.791 -0.610 -0.610 -0.386
0.49 -0.379 -0.801 -0.611 -0.611 -0.400
0.50 -0.399 -0.813 -0.611 -0.611 -0.413
0.51 -0.415 -0.826 -0.609 -0.609 -0.425
0.52 -0.427 -0.839 -0.607 -0.607 -0.438
0.53 -0.438 -0.851 -0.609 -0.609 -0.451
0.54 -0.445 -0.862 -0.615 -0.615 -0.463
0.55 -0.450 -0.873 -0.624 -0.624 -0.475
0.56 -0.452 -0.885 -0.638 -0.638 -0.487
0.57 -0.450 -0.898 -0.656 -0.656 -0.499
0.58 -0.448 -0.912 -0.677 -0.677 -0.511
0.59 -0.448 -0.924 -0.698 -0.698 -0.523
0.60 -0.452 -0.933 -0.720 -0.720 -0.534
0.61 -0.460 -0.939 -0.740 -0.740 -0.546
0.62 -0.471 -0.940 -0.758 -0.758 -0.557
0.63 -0.482 -0.941 -0.775 -0.775 -0.568
0.64 -0.492 -0.939 -0.789 -0.789 -0.579
0.65 -0.499 -0.933 -0.802 -0.802 -0.590
0.66 -0.503 -0.923 -0.813 -0.813 -0.600
0.67 -0.503 -0.910 -0.824 -0.824 -0.611
0.68 -0.500 -0.893 -0.834 -0.834 -0.622
0.69 -0.495 -0.874 -0.843 -0.843 -0.632
0.70 -0.490 -0.851 -0.850 -0.850 -0.642
0.71 -0.485 -0.828 -0.855 -0.855 -0.652
0.72 -0.479 -0.803 -0.861 -0.861 -0.662
0.73 -0.472 -0.780 -0.865 -0.865 -0.672
0.74 -0.465 -0.758 -0.867 -0.867 -0.682
0.75 -0.462 -0.738 -0.868 -0.868 -0.691
0.76 -0.462 -0.721 -0.869 -0.869 -0.701
0.77 -0.467 -0.708 -0.870 -0.870 -0.710
0.78 -0.477 -0.700 -0.873 -0.873 -0.719
0.79 -0.492 -0.700 -0.877 -0.877 -0.728
0.80 -0.512 -0.705 -0.883 -0.883 -0.737
0.81 -0.536 -0.716 -0.889 -0.889 -0.746
0.82 -0.563 -0.729 -0.896 -0.896 -0.755
0.83 -0.592 -0.744 -0.904 -0.904 -0.764
0.84 -0.622 -0.758 -0.912 -0.912 -0.772
0.85 -0.652 -0.772 -0.918 -0.918 -0.781
0.86 -0.681 -0.784 -0.921 -0.921 -0.789
0.87 -0.706 -0.794 -0.923 -0.923 -0.798
0.88 -0.729 -0.801 -0.923 -0.923 -0.806
0.89 -0.747 -0.805 -0.924 -0.924 -0.814
0.90 -0.763 -0.807 -0.926 -0.926 -0.822
0.91 -0.774 -0.807 -0.927 -0.927 -0.830
0.92 -0.783 -0.806 -0.926 -0.926 -0.837
0.93 -0.789 -0.805 -0.923 -0.923 -0.845
