0.00  2.172  2.316  0.502  0.502  1.456
0.01  2.181  2.247  0.480  0.480  1.427
0.02  2.184  2.181  0.459  0.459  1.399
0.03  2.177  2.118  0.439  0.439  1.372
0.04  2.158  2.056  0.419  0.419  1.344
0.05  2.128  1.996  0.399  0.399  1.317
0.06  2.089  1.939  0.380  0.380  1.290
0.07  2.043  1.883  0.360  0.360  1.264
0.08  1.990  1.828  0.342  0.342  1.238
0.09  1.933  1.776  0.323  0.323  1.212
0.10  1.873  1.725  0.304  0.304  1.186
0.11  1.812  1.676  0.285  0.285  1.161
0.12  1.752  1.628  0.267  0.267  1.136
0.13  1.695  1.581  0.248  0.248  1.111
0.14  1.642  1.536  0.229  0.229  1.086
0.15  1.592  1.494  0.209  0.209  1.062
0.16  1.544  1.457  0.187  0.187  1.038
0.17  1.499  1.417  0.162  0.162  1.014
0.18  1.457  1.379  0.134  0.134  0.991
0.19  1.418  1.341  0.103  0.103  0.967
0.20  1.384  1.304  0.073  0.073  0.944
0.21  1.356  1.260  0.048  0.048  0.922
0.22  1.333  1.222  0.028  0.028  0.899
0.23  1.316  1.190  0.012  0.012  0.876
0.24  1.303  1.157 -0.002 -0.002  0.854
0.25  1.295  1.122 -0.017 -0.017  0.832
0.26  1.290  1.089 -0.032 -0.032  0.811
0.27  1.289  1.059 -0.046 -0.046  0.789
0.28  1.292  1.035 -0.061 -0.061  0.768
0.29  1.298  1.000 -0.076 -0.076  0.746
0.30  1.307  0.970 -0.090 -0.090  0.726
0.31  1.317  0.933 -0.104 -0.104  0.705
0.32  1.328  0.901 -0.118 -0.118  0.684
0.33  1.338  0.866 -0.131 -0.131  0.664
0.34  1.348  0.831 -0.144 -0.144  0.644
0.35  1.355  0.793 -0.159 -0.159  0.624
0.36  1.360  0.746 -0.173 -0.173  0.604
0.37  1.362  0.699 -0.186 -0.186  0.584
0.38  1.360  0.650 -0.198 -0.198  0.565
0.39  1.354  0.599 -0.209 -0.209  0.546
0.40  1.345  0.545 -0.218 -0.218  0.526
0.41  1.333  0.495 -0.227 -0.227  0.508
0.42  1.318  0.445 -0.237 -0.237  0.489
0.43  1.301  0.406 -0.248 -0.248  0.470
0.44  1.281  0.376 -0.259 -0.259  0.452
0.45  1.259  0.358 -0.271 -0.271  0.433
0.46  1.235  0.336 -0.284 -0.284  0.415
0.47  1.210  0.323 -0.298 -0.298  0.397
0.48  1.183  0.306 -0.312 -0.312  0.380
0.49  1.155  0.288 -0.327 -0.327  0.362
0.50  1.126  0.262 -0.342 -0.342  0.344
0.51  1.096  0.242 -0.358 -0.358  0.327
0.52  1.066  0.217 -0.375 -0.375  0.310
0.53  1.036  0.197 -0.391 -0.391  0.293
0.54  1.004  0.172 -0.406 -0.406  0.276
0.55  0.972  0.151 -0.419 -0.419  0.259
0.56  0.941  0.135 -0.431 -0.431  0.242
0.57  0.907  0.114 -0.442 -0.442  0.226
0.58  0.877  0.094 -0.455 -0.455  0.210
0.59  0.844  0.078 -0.467 -0.467  0.193
0.60  0.821  0.062 -0.479 -0.479  0.177
0.61  0.784  0.043 -0.491 -0.491  0.161
0.62  0.758  0.025 -0.500 -0.500  0.145
0.63  0.721  0.013 -0.508 -0.508  0.130
0.64  0.696 -0.002 -0.516 -0.516  0.114
0.65  0.661 -0.015 -0.524 -0.524  0.099
0.66  0.630 -0.026 -0.534 -0.534  0.083
0.67  0.598 -0.037 -0.545 -0.545  0.068
0.68  0.569 -0.057 -0.557 -0.557  0.053
0.69  0.548 -0.078 -0.570 -0.570  0.038
0.70  0.517 -0.107 -0.582 -0.582  0.023
0.71  0.492 -0.142 -0.595 -0.595  0.009
0.72  0.466 -0.179 -0.609 -0.609 -0.006
0.73  0.441 -0.219 -0.623 -0.623 -0.021
0.74  0.417 -0.260 -0.638 -0.638 -0.035
0.75  0.387 -0.304 -0.653 -0.653 -0.049
0.76  0.360 -0.349 -0.667 -0.667 -0.063
0.77  0.331 -0.392 -0.678 -0.678 -0.078
0.78  0.304 -0.432 -0.687 -0.687 -0.091
0.79  0.278 -0.467 -0.692 -0.692 -0.105
0.80  0.259 -0.497 -0.694 -0.694 -0.119
0.81  0.242 -0.522 -0.694 -0.694 -0.133
0.82  0.231 -0.541 -0.692 -0.692 -0.146
0.83  0.223 -0.555 -0.690 -0.690 -0.160
0.84  0.217 -0.567 -0.689 -0.689 -0.173
0.85  0.215 -0.577 -0.691 -0.691 -0.186
0.86  0.213 -0.586 -0.695 -0.695 -0.199
0.87  0.212 -0.595 -0.700 -0.700 -0.212
0.88  0.207 -0.604 -0.707 -0.707 -0.225
0.89  0.203 -0.613 -0.714 -0.714 -0.238
0.90  0.192 -0.624 -0.722 -0.722 -0.251
0.91  0.178 -0.636 -0.730 -0.730 -0.264
0.92  0.166 -0.651 -0.737 -0.737 -0.276
0.93  0.154 -0.668 -0.745 -0.745 -0.289
