0.00  1.641  1.146  0.181  0.181  0.970
0.01  1.647  1.089  0.161  0.161  0.943
0.02  1.649  1.037  0.135  0.135  0.917
0.03  1.649  0.970  0.112  0.112  0.891
0.04  1.646  0.913  0.098  0.098  0.865
0.05  1.637  0.863  0.089  0.089  0.839
0.06  1.622  0.827  0.087  0.087  0.814
0.07  1.602  0.789  0.078  0.078  0.789
0.08  1.579  0.743  0.057  0.057  0.765
0.09  1.552  0.692  0.034  0.034  0.740
0.10  1.522  0.644  0.015  0.015  0.716
0.11  1.489  0.604 -0.003 -0.003  0.693
0.12  1.454  0.582 -0.022 -0.022  0.669
0.13  1.414  0.561 -0.041 -0.041  0.646
0.14  1.379  0.534 -0.060 -0.060  0.623
0.15  1.337  0.501 -0.078 -0.078  0.600
0.16  1.300  0.468 -0.093 -0.093  0.578
0.17  1.255  0.442 -0.112 -0.112  0.556
0.18  1.215  0.424 -0.132 -0.132  0.534
0.19  1.171  0.403 -0.150 -0.150  0.512
0.20  1.119  0.376 -0.167 -0.167  0.490
0.21  1.080  0.346 -0.183 -0.183  0.469
0.22  1.036  0.311 -0.197 -0.197  0.448
0.23  0.999  0.283 -0.210 -0.210  0.427
0.24  0.967  0.267 -0.221 -0.221  0.407
0.25  0.932  0.250 -0.231 -0.231  0.386
0.26  0.893  0.236 -0.242 -0.242  0.366
0.27  0.846  0.209 -0.260 -0.260  0.346
0.28  0.806  0.165 -0.280 -0.280  0.327
0.29  0.770  0.108 -0.300 -0.300  0.307
0.30  0.742  0.052 -0.317 -0.317  0.288
0.31  0.709  0.005 -0.329 -0.329  0.269
0.32  0.685 -0.029 -0.337 -0.337  0.250
0.33  0.657 -0.061 -0.342 -0.342  0.231
0.34  0.636 -0.093 -0.347 -0.347  0.212
0.35  0.614 -0.124 -0.357 -0.357  0.194
0.36  0.595 -0.162 -0.372 -0.372  0.176
0.37  0.575 -0.201 -0.385 -0.385  0.158
0.38  0.551 -0.231 -0.396 -0.396  0.140
0.39  0.532 -0.254 -0.404 -0.404  0.122
0.40  0.512 -0.277 -0.405 -0.405  0.105
0.41  0.493 -0.300 -0.403 -0.403  0.088
0.42  0.481 -0.324 -0.408 -0.408  0.071
0.43  0.465 -0.351 -0.418 -0.418  0.054
0.44  0.457 -0.374 -0.431 -0.431  0.037
0.45  0.447 -0.392 -0.442 -0.442  0.020
0.46  0.445 -0.406 -0.447 -0.447  0.004
0.47  0.439 -0.413 -0.448 -0.448 -0.012
0.48  0.427 -0.427 -0.450 -0.450 -0.028
0.49  0.416 -0.442 -0.455 -0.455 -0.044
0.50  0.403 -0.467 -0.467 -0.467 -0.060
0.51  0.388 -0.497 -0.484 -0.484 -0.076
0.52  0.374 -0.528 -0.501 -0.501 -0.091
0.53  0.357 -0.550 -0.513 -0.513 -0.107
0.54  0.344 -0.569 -0.519 -0.519 -0.122
0.55  0.328 -0.580 -0.520 -0.520 -0.137
0.56  0.316 -0.586 -0.517 -0.517 -0.152
0.57  0.307 -0.589 -0.515 -0.515 -0.167
0.58  0.299 -0.597 -0.517 -0.517 -0.182
0.59  0.293 -0.610 -0.525 -0.525 -0.196
0.60  0.284 -0.626 -0.541 -0.541 -0.210
0.61  0.270 -0.641 -0.563 -0.563 -0.225
0.62  0.249 -0.659 -0.586 -0.586 -0.239
0.63  0.223 -0.679 -0.609 -0.609 -0.253
0.64  0.189 -0.702 -0.629 -0.629 -0.267
0.65  0.152 -0.724 -0.647 -0.647 -0.280
0.66  0.114 -0.749 -0.666 -0.666 -0.294
0.67  0.078 -0.778 -0.689 -0.689 -0.307
0.68  0.044 -0.811 -0.716 -0.716 -0.321
0.69  0.012 -0.841 -0.745 -0.745 -0.334
0.70 -0.016 -0.863 -0.774 -0.774 -0.347
0.71 -0.041 -0.878 -0.801 -0.801 -0.360
0.72 -0.067 -0.889 -0.821 -0.821 -0.373
0.73 -0.094 -0.897 -0.832 -0.832 -0.386
0.74 -0.122 -0.905 -0.838 -0.838 -0.398
0.75 -0.150 -0.913 -0.850 -0.850 -0.411
0.76 -0.181 -0.922 -0.869 -0.869 -0.423
0.77 -0.208 -0.934 -0.891 -0.891 -0.436
0.78 -0.236 -0.948 -0.917 -0.917 -0.448
0.79 -0.261 -0.959 -0.950 -0.950 -0.460
0.80 -0.282 -0.967 -0.986 -0.986 -0.472
0.81 -0.302 -0.975 -1.017 -1.017 -0.484
0.82 -0.325 -0.983 -1.034 -1.034 -0.496
0.83 -0.348 -0.992 -1.037 -1.037 -0.507
0.84 -0.374 -1.003 -1.036 -1.036 -0.519
0.85 -0.401 -1.016 -1.036 -1.036 -0.530
0.86 -0.429 -1.027 -1.040 -1.040 -0.542
0.87 -0.459 -1.037 -1.048 -1.048 -0.553
0.88 -0.483 -1.043 -1.061 -1.061 -0.564
0.89 -0.503 -1.046 -1.076 -1.076 -0.575
0.90 -0.518 -1.048 -1.088 -1.088 -0.586
0.91 -0.529 -1.053 -1.096 -1.096 -0.597
0.92 -0.536 -1.060 -1.097 -1.097 -0.608
0.93 -0.544 -1.067 -1.091 -1.091 -0.618
0.94 -0.554 -1.072 -1.080 -1.080 -0.629
0.95 -0.570 -1.077 -1.069 -1.069 -0.639
0.96 -0.588 -1.083 -1.062 -1.062 -0.650
0.97 -0.611 -1.092 -1.062 -1.062 -0.660
0.98 -0.632 -1.101 -1.068 -1.068 -0.670
0.99 -0.651 -1.108 -1.077 -1.077 -0.680
1.00 -0.666 -1.114 -1.086 -1.086 -0.690
1.01 -0.677 -1.123 -1.092 -1.092 -0.700
1.02 -0.683 -1.133 -1.094 -1.094 -0.710
1.03 -0.686 -1.144 -1.087 -1.087 -0.720
